,Seconds,Minutes,Oxy Electrode 1 Last (V),OxyElectrode 2 Last (V),OxyElectrode 3 Last (V)
00:35:53,63,1.05,0.592,1.161,0.607
00:35:54,64,1.066666667,0.593,1.161,0.606
00:35:55,65,1.083333333,0.593,1.162,0.607
00:35:56,66,1.1,0.593,1.16,0.606
00:35:57,67,1.116666667,0.592,1.161,0.607
00:35:58,68,1.133333333,0.594,1.161,0.606
00:35:59,69,1.15,0.593,1.16,0.606
00:36:00,70,1.166666667,0.593,1.16,0.606
00:36:01,71,1.183333333,0.593,1.161,0.607
00:36:02,72,1.2,0.593,1.16,0.605
00:36:03,73,1.216666667,0.593,1.159,0.606
00:36:04,74,1.233333333,0.592,1.159,0.606
00:36:05,75,1.25,0.593,1.16,0.605
00:36:06,76,1.266666667,0.593,1.16,0.605
00:36:07,77,1.283333333,0.592,1.158,0.606
00:36:08,78,1.3,0.591,1.159,0.606
00:36:09,79,1.316666667,0.593,1.159,0.605
00:36:10,80,1.333333333,0.592,1.159,0.605
00:36:11,81,1.35,0.592,1.157,0.605
00:36:12,82,1.366666667,0.591,1.159,0.606
00:36:13,83,1.383333333,0.593,1.158,0.604
00:36:14,84,1.4,0.591,1.158,0.605
00:36:15,85,1.416666667,0.591,1.157,0.605
00:36:16,86,1.433333333,0.592,1.158,0.605
00:36:17,87,1.45,0.592,1.157,0.604
00:36:18,88,1.466666667,0.591,1.156,0.605
00:36:19,89,1.483333333,0.592,1.157,0.603
00:36:20,90,1.5,0.591,1.157,0.604
00:36:21,91,1.516666667,0.591,1.156,0.604
00:36:22,92,1.533333333,0.591,1.156,0.604
00:36:23,93,1.55,0.591,1.157,0.603
00:36:24,94,1.566666667,0.591,1.155,0.604
00:36:25,95,1.583333333,0.59,1.156,0.604
00:36:26,96,1.6,0.591,1.156,0.603
00:36:27,97,1.616666667,0.591,1.157,0.604
00:36:28,98,1.633333333,0.591,1.154,0.603
00:36:29,99,1.65,0.589,1.155,0.604
00:36:30,100,1.666666667,0.591,1.155,0.603
00:36:31,101,1.683333333,0.59,1.155,0.603
00:36:32,102,1.7,0.59,1.153,0.603
00:36:33,103,1.716666667,0.589,1.155,0.604
00:36:34,104,1.733333333,0.59,1.155,0.602
00:36:35,105,1.75,0.59,1.154,0.603
00:36:36,106,1.766666667,0.589,1.153,0.602
00:36:37,107,1.783333333,0.589,1.154,0.603
00:36:38,108,1.8,0.59,1.155,0.602
00:36:39,109,1.816666667,0.59,1.153,0.602
00:36:40,110,1.833333333,0.589,1.153,0.602
00:36:41,111,1.85,0.589,1.154,0.602
00:36:42,112,1.866666667,0.59,1.154,0.602
00:36:43,113,1.883333333,0.59,1.152,0.602
00:36:44,114,1.9,0.588,1.153,0.602
00:36:45,115,1.916666667,0.59,1.153,0.601
00:36:46,116,1.933333333,0.589,1.153,0.602
00:36:47,117,1.95,0.589,1.151,0.601
00:36:48,118,1.966666667,0.588,1.152,0.602
00:36:49,119,1.983333333,0.59,1.152,0.6
00:36:50,120,2,0.589,1.152,0.602
00:36:51,121,2.016666667,0.588,1.15,0.601
00:36:52,122,2.033333333,0.588,1.152,0.602
00:36:53,123,2.05,0.589,1.152,0.6
00:36:54,124,2.066666667,0.589,1.151,0.601
00:36:55,125,2.083333333,0.588,1.151,0.601
00:36:56,126,2.1,0.588,1.151,0.601
00:36:57,127,2.116666667,0.588,1.151,0.6
00:36:58,128,2.133333333,0.588,1.149,0.601
00:36:59,129,2.15,0.587,1.151,0.601
00:37:00,130,2.166666667,0.589,1.15,0.6
00:37:01,131,2.183333333,0.588,1.15,0.6
00:37:02,132,2.2,0.587,1.149,0.6
00:37:03,133,2.216666667,0.587,1.151,0.6
00:37:04,134,2.233333333,0.588,1.15,0.6
00:37:05,135,2.25,0.587,1.149,0.6
00:37:06,136,2.266666667,0.587,1.148,0.6
00:37:07,137,2.283333333,0.586,1.149,0.601
00:37:08,138,2.3,0.588,1.149,0.599
00:37:09,139,2.316666667,0.587,1.149,0.6
00:37:10,140,2.333333333,0.587,1.148,0.599
00:37:11,141,2.35,0.586,1.149,0.6
00:37:12,142,2.366666667,0.587,1.149,0.599
00:37:13,143,2.383333333,0.587,1.148,0.6
00:37:14,144,2.4,0.586,1.148,0.599
00:37:15,145,2.416666667,0.586,1.148,0.6
00:37:16,146,2.433333333,0.587,1.149,0.599
00:37:17,147,2.45,0.587,1.147,0.599
00:37:18,148,2.466666667,0.585,1.147,0.599
00:37:19,149,2.483333333,0.586,1.147,0.599
00:37:20,150,2.5,0.586,1.148,0.599
00:37:21,151,2.516666667,0.587,1.146,0.598
00:37:22,152,2.533333333,0.585,1.147,0.599
00:37:23,153,2.55,0.586,1.147,0.598
00:37:24,154,2.566666667,0.586,1.148,0.599
00:37:25,155,2.583333333,0.586,1.146,0.598
00:37:26,156,2.6,0.585,1.146,0.599
00:37:27,157,2.616666667,0.585,1.146,0.598
00:37:28,158,2.633333333,0.586,1.147,0.599
00:37:29,159,2.65,0.586,1.146,0.598
00:37:30,160,2.666666667,0.585,1.145,0.599
00:37:31,161,2.683333333,0.585,1.146,0.597
00:37:32,162,2.7,0.585,1.146,0.598
00:37:33,163,2.716666667,0.585,1.145,0.598
00:37:34,164,2.733333333,0.585,1.144,0.598
00:37:35,165,2.75,0.585,1.146,0.598
00:37:36,166,2.766666667,0.586,1.145,0.598
00:37:37,167,2.783333333,0.585,1.144,0.598
00:37:38,168,2.8,0.584,1.144,0.597
00:37:39,169,2.816666667,0.585,1.146,0.598
00:37:40,170,2.833333333,0.585,1.144,0.596
00:37:41,171,2.85,0.584,1.144,0.598
00:37:42,172,2.866666667,0.584,1.144,0.597
00:37:43,173,2.883333333,0.585,1.144,0.597
00:37:44,174,2.9,0.585,1.143,0.597
00:37:45,175,2.916666667,0.583,1.143,0.597
00:37:46,176,2.933333333,0.585,1.144,0.596
00:37:47,177,2.95,0.585,1.143,0.597
00:37:48,178,2.966666667,0.584,1.143,0.596
00:37:49,179,2.983333333,0.583,1.142,0.597
00:37:50,180,3,0.584,1.144,0.596
00:37:51,181,3.016666667,0.584,1.143,0.597
00:37:52,182,3.033333333,0.584,1.142,0.596
00:37:53,183,3.05,0.584,1.141,0.597
00:37:54,184,3.066666667,0.584,1.143,0.596
00:37:55,185,3.083333333,0.584,1.142,0.596
00:37:56,186,3.1,0.583,1.142,0.596
00:37:57,187,3.116666667,0.583,1.141,0.595
00:37:58,188,3.133333333,0.584,1.143,0.596
00:37:59,189,3.15,0.584,1.141,0.595
00:38:00,190,3.166666667,0.583,1.141,0.596
00:38:01,191,3.183333333,0.583,1.141,0.596
00:38:02,192,3.2,0.583,1.142,0.596
00:38:03,193,3.216666667,0.584,1.141,0.595
00:38:04,194,3.233333333,0.583,1.14,0.596
00:38:05,195,3.25,0.582,1.14,0.595
00:38:06,196,3.266666667,0.583,1.141,0.596
00:38:07,197,3.283333333,0.583,1.141,0.594
00:38:08,198,3.3,0.583,1.139,0.595
00:38:09,199,3.316666667,0.582,1.14,0.595
00:38:10,200,3.333333333,0.582,1.14,0.595
00:38:11,201,3.35,0.583,1.14,0.595
00:38:12,202,3.366666667,0.583,1.139,0.594
00:38:13,203,3.383333333,0.582,1.139,0.595
00:38:14,204,3.4,0.582,1.139,0.594
00:38:15,205,3.416666667,0.582,1.14,0.595
00:38:16,206,3.433333333,0.583,1.138,0.594
00:38:17,207,3.45,0.581,1.138,0.595
00:38:18,208,3.466666667,0.582,1.138,0.594
00:38:19,209,3.483333333,0.582,1.139,0.595
00:38:20,210,3.5,0.583,1.138,0.593
00:38:21,211,3.516666667,0.582,1.137,0.595
00:38:22,212,3.533333333,0.581,1.137,0.594
00:38:23,213,3.55,0.582,1.138,0.594
00:38:24,214,3.566666667,0.582,1.138,0.594
00:38:25,215,3.583333333,0.582,1.136,0.594
00:38:26,216,3.6,0.581,1.137,0.594
00:38:27,217,3.616666667,0.581,1.137,0.594
00:38:28,218,3.633333333,0.582,1.138,0.593
00:38:29,219,3.65,0.582,1.136,0.594
00:38:30,220,3.666666667,0.58,1.136,0.594
00:38:31,221,3.683333333,0.581,1.136,0.593
00:38:32,222,3.7,0.581,1.137,0.594
00:38:33,223,3.716666667,0.582,1.136,0.592
00:38:34,224,3.733333333,0.58,1.135,0.594
00:38:35,225,3.75,0.581,1.135,0.593
00:38:36,226,3.766666667,0.581,1.137,0.593
00:38:37,227,3.783333333,0.582,1.135,0.592
00:38:38,228,3.8,0.581,1.135,0.593
00:38:39,229,3.816666667,0.581,1.135,0.592
00:38:40,230,3.833333333,0.581,1.136,0.593
00:38:41,231,3.85,0.581,1.135,0.592
00:38:42,232,3.866666667,0.581,1.134,0.593
00:38:43,233,3.883333333,0.58,1.134,0.592
00:38:44,234,3.9,0.581,1.135,0.592
00:38:45,235,3.916666667,0.581,1.135,0.592
00:38:46,236,3.933333333,0.581,1.134,0.592
00:38:47,237,3.95,0.58,1.134,0.592
00:38:48,238,3.966666667,0.58,1.134,0.592
00:38:49,239,3.983333333,0.581,1.135,0.592
00:38:50,240,4,0.581,1.133,0.592
00:38:51,241,4.016666667,0.58,1.133,0.592
00:38:52,242,4.033333333,0.58,1.132,0.591
00:38:53,243,4.05,0.581,1.134,0.592
00:38:54,244,4.066666667,0.581,1.133,0.59
00:38:55,245,4.083333333,0.58,1.133,0.591
00:38:56,246,4.1,0.58,1.132,0.591
00:38:57,247,4.116666667,0.58,1.133,0.591
00:38:58,248,4.133333333,0.581,1.133,0.59
00:38:59,249,4.15,0.58,1.132,0.591
00:39:00,250,4.166666667,0.58,1.132,0.591
00:39:01,251,4.183333333,0.58,1.131,0.591
00:39:02,252,4.2,0.581,1.132,0.59
00:39:03,253,4.216666667,0.581,1.132,0.59
00:39:04,254,4.233333333,0.581,1.131,0.591
00:39:05,255,4.25,0.581,1.13,0.59
00:39:06,256,4.266666667,0.579,1.131,0.59
00:39:07,257,4.283333333,0.581,1.131,0.59
00:39:08,258,4.3,0.58,1.132,0.59
00:39:09,259,4.316666667,0.581,1.13,0.59
00:39:10,260,4.333333333,0.579,1.13,0.591
00:39:11,261,4.35,0.58,1.13,0.589
00:39:12,262,4.366666667,0.58,1.131,0.59
00:39:13,263,4.383333333,0.581,1.13,0.589
00:39:14,264,4.4,0.58,1.13,0.59
00:39:15,265,4.416666667,0.579,1.129,0.59
00:39:16,266,4.433333333,0.58,1.13,0.59
00:39:17,267,4.45,0.58,1.13,0.589
00:39:18,268,4.466666667,0.58,1.129,0.59
00:39:19,269,4.483333333,0.579,1.129,0.589
00:39:20,270,4.5,0.579,1.129,0.59
00:39:21,271,4.516666667,0.58,1.13,0.589
00:39:22,272,4.533333333,0.58,1.129,0.589
00:39:23,273,4.55,0.579,1.128,0.589
00:39:24,274,4.566666667,0.579,1.127,0.589
00:39:25,275,4.583333333,0.579,1.13,0.589
00:39:26,276,4.6,0.58,1.128,0.588
00:39:27,277,4.616666667,0.579,1.128,0.589
00:39:28,278,4.633333333,0.579,1.127,0.588
00:39:29,279,4.65,0.578,1.128,0.59
00:39:30,280,4.666666667,0.58,1.128,0.587
00:39:31,281,4.683333333,0.579,1.128,0.588
00:39:32,282,4.7,0.579,1.126,0.588
00:39:33,283,4.716666667,0.578,1.127,0.588
00:39:34,284,4.733333333,0.579,1.127,0.587
00:39:35,285,4.75,0.579,1.127,0.589
00:39:36,286,4.766666667,0.579,1.126,0.588
00:39:37,287,4.783333333,0.578,1.125,0.588
00:39:38,288,4.8,0.578,1.127,0.588
00:39:39,289,4.816666667,0.579,1.127,0.587
00:39:40,290,4.833333333,0.579,1.127,0.588
00:39:41,291,4.85,0.579,1.126,0.588
00:39:42,292,4.866666667,0.577,1.125,0.588
00:39:43,293,4.883333333,0.578,1.125,0.587
00:39:44,294,4.9,0.578,1.127,0.588
00:39:45,295,4.916666667,0.579,1.126,0.586
00:39:46,296,4.933333333,0.578,1.125,0.588
00:39:47,297,4.95,0.578,1.124,0.586
00:39:48,298,4.966666667,0.577,1.125,0.587
00:39:49,299,4.983333333,0.578,1.125,0.587
00:39:50,300,5,0.578,1.125,0.587
00:39:51,301,5.016666667,0.578,1.124,0.586
00:39:52,302,5.033333333,0.578,1.124,0.587
00:39:53,303,5.05,0.577,1.124,0.586
00:39:54,304,5.066666667,0.577,1.125,0.587
00:39:55,305,5.083333333,0.578,1.125,0.586
00:39:56,306,5.1,0.578,1.123,0.586
00:39:57,307,5.116666667,0.577,1.123,0.587
00:39:58,308,5.133333333,0.577,1.123,0.586
00:39:59,309,5.15,0.577,1.124,0.586
00:40:00,310,5.166666667,0.578,1.124,0.586
00:40:01,311,5.183333333,0.577,1.123,0.586
00:40:02,312,5.2,0.577,1.122,0.586
00:40:03,313,5.216666667,0.576,1.123,0.586
00:40:04,314,5.233333333,0.577,1.123,0.585
00:40:05,315,5.25,0.577,1.123,0.586
00:40:06,316,5.266666667,0.578,1.122,0.585
00:40:07,317,5.283333333,0.576,1.122,0.586
00:40:08,318,5.3,0.576,1.122,0.585
00:40:09,319,5.316666667,0.577,1.123,0.586
00:40:10,320,5.333333333,0.577,1.122,0.585
00:40:11,321,5.35,0.577,1.121,0.586
00:40:12,322,5.366666667,0.576,1.121,0.585
00:40:13,323,5.383333333,0.576,1.121,0.585
00:40:14,324,5.4,0.577,1.123,0.585
00:40:15,325,5.416666667,0.577,1.121,0.585
00:40:16,326,5.433333333,0.576,1.121,0.585
00:40:17,327,5.45,0.576,1.12,0.585
00:40:18,328,5.466666667,0.576,1.121,0.586
00:40:19,329,5.483333333,0.577,1.121,0.584
00:40:20,330,5.5,0.577,1.121,0.585
00:40:21,331,5.516666667,0.577,1.119,0.584
00:40:22,332,5.533333333,0.575,1.12,0.585
00:40:23,333,5.55,0.576,1.12,0.584
00:40:24,334,5.566666667,0.576,1.121,0.585
00:40:25,335,5.583333333,0.577,1.12,0.584
00:40:26,336,5.6,0.576,1.119,0.585
00:40:27,337,5.616666667,0.576,1.118,0.583
00:40:28,338,5.633333333,0.575,1.119,0.585
00:40:29,339,5.65,0.576,1.119,0.584
00:40:30,340,5.666666667,0.576,1.12,0.584
00:40:31,341,5.683333333,0.576,1.12,0.584
00:40:32,342,5.7,0.576,1.118,0.584
00:40:33,343,5.716666667,0.575,1.118,0.584
00:40:34,344,5.733333333,0.575,1.118,0.584
00:40:35,345,5.75,0.575,1.119,0.584
00:40:36,346,5.766666667,0.576,1.119,0.583
00:40:37,347,5.783333333,0.576,1.119,0.584
00:40:38,348,5.8,0.576,1.117,0.583
00:40:39,349,5.816666667,0.575,1.117,0.584
00:40:40,350,5.833333333,0.575,1.117,0.583
00:40:41,351,5.85,0.575,1.118,0.584
00:40:42,352,5.866666667,0.576,1.118,0.583
00:40:43,353,5.883333333,0.575,1.117,0.584
00:40:44,354,5.9,0.575,1.116,0.582
00:40:45,355,5.916666667,0.574,1.117,0.583
00:40:46,356,5.933333333,0.575,1.117,0.582
00:40:47,357,5.95,0.575,1.116,0.583
00:40:48,358,5.966666667,0.574,1.116,0.582
00:40:49,359,5.983333333,0.575,1.116,0.583
00:40:50,360,6,0.575,1.117,0.582
00:40:51,361,6.016666667,0.576,1.116,0.583
00:40:52,362,6.033333333,0.575,1.115,0.583
00:40:53,363,6.05,0.574,1.115,0.582
00:40:54,364,6.066666667,0.574,1.117,0.583
00:40:55,365,6.083333333,0.575,1.116,0.582
00:40:56,366,6.1,0.575,1.115,0.583
00:40:57,367,6.116666667,0.574,1.114,0.582
00:40:58,368,6.133333333,0.574,1.115,0.583
00:40:59,369,6.15,0.575,1.115,0.581
00:41:00,370,6.166666667,0.575,1.115,0.582
00:41:01,371,6.183333333,0.574,1.114,0.581
00:41:02,372,6.2,0.574,1.114,0.582
00:41:03,373,6.216666667,0.574,1.115,0.581
00:41:04,374,6.233333333,0.574,1.115,0.582
00:41:05,375,6.25,0.575,1.114,0.581
00:41:06,376,6.266666667,0.574,1.113,0.582
00:41:07,377,6.283333333,0.573,1.114,0.581
00:41:08,378,6.3,0.574,1.114,0.581
00:41:09,379,6.316666667,0.574,1.114,0.581
00:41:10,380,6.333333333,0.574,1.112,0.581
00:41:11,381,6.35,0.573,1.113,0.581
00:41:12,382,6.366666667,0.574,1.112,0.581
00:41:13,383,6.383333333,0.574,1.114,0.582
00:41:14,384,6.4,0.575,1.113,0.58
00:41:15,385,6.416666667,0.574,1.112,0.582
00:41:16,386,6.433333333,0.573,1.111,0.58
00:41:17,387,6.45,0.573,1.113,0.581
00:41:18,388,6.466666667,0.574,1.113,0.58
00:41:19,389,6.483333333,0.574,1.112,0.581
00:41:20,390,6.5,0.574,1.111,0.58
00:41:21,391,6.516666667,0.573,1.111,0.581
00:41:22,392,6.533333333,0.573,1.112,0.58
00:41:23,393,6.55,0.574,1.112,0.581
00:41:24,394,6.566666667,0.574,1.111,0.58
00:41:25,395,6.583333333,0.573,1.11,0.581
00:41:26,396,6.6,0.573,1.111,0.581
00:41:27,397,6.616666667,0.574,1.111,0.58
00:41:28,398,6.633333333,0.574,1.112,0.58
00:41:29,399,6.65,0.574,1.109,0.58
00:41:30,400,6.666666667,0.572,1.11,0.58
00:41:31,401,6.683333333,0.573,1.11,0.58
00:41:32,402,6.7,0.573,1.111,0.581
00:41:33,403,6.716666667,0.574,1.11,0.579
00:41:34,404,6.733333333,0.573,1.11,0.58
00:41:35,405,6.75,0.573,1.109,0.579
00:41:36,406,6.766666667,0.572,1.11,0.58
00:41:37,407,6.783333333,0.573,1.11,0.579
00:41:38,408,6.8,0.573,1.109,0.579
00:41:39,409,6.816666667,0.573,1.109,0.579
00:41:40,410,6.833333333,0.572,1.108,0.58
00:41:41,411,6.85,0.572,1.109,0.579
00:41:42,412,6.866666667,0.573,1.109,0.579
00:41:43,413,6.883333333,0.573,1.109,0.579
00:41:44,414,6.9,0.573,1.107,0.579
00:41:45,415,6.916666667,0.572,1.108,0.579
00:41:46,416,6.933333333,0.572,1.109,0.579
00:41:47,417,6.95,0.573,1.109,0.579
00:41:48,418,6.966666667,0.573,1.108,0.578
00:41:49,419,6.983333333,0.572,1.108,0.579
00:41:50,420,7,0.572,1.107,0.578
00:41:51,421,7.016666667,0.571,1.108,0.579
00:41:52,422,7.033333333,0.573,1.108,0.578
00:41:53,423,7.05,0.572,1.107,0.578
00:41:54,424,7.066666667,0.572,1.107,0.578
00:41:55,425,7.083333333,0.571,1.106,0.579
00:41:56,426,7.1,0.572,1.107,0.577
00:41:57,427,7.116666667,0.572,1.107,0.578
00:41:58,428,7.133333333,0.572,1.107,0.577
00:41:59,429,7.15,0.572,1.105,0.578
00:42:00,430,7.166666667,0.571,1.106,0.578
00:42:01,431,7.183333333,0.572,1.106,0.578
00:42:02,432,7.2,0.572,1.107,0.577
00:42:03,433,7.216666667,0.573,1.105,0.577
00:42:04,434,7.233333333,0.572,1.105,0.578
00:42:05,435,7.25,0.571,1.104,0.577
00:42:06,436,7.266666667,0.571,1.106,0.578
00:42:07,437,7.283333333,0.573,1.106,0.577
00:42:08,438,7.3,0.572,1.105,0.577
00:42:09,439,7.316666667,0.572,1.104,0.577
00:42:10,440,7.333333333,0.571,1.104,0.578
00:42:11,441,7.35,0.571,1.105,0.576
00:42:12,442,7.366666667,0.572,1.105,0.578
00:42:13,443,7.383333333,0.572,1.104,0.576
00:42:14,444,7.4,0.571,1.103,0.577
00:42:15,445,7.416666667,0.571,1.104,0.577
00:42:16,446,7.433333333,0.571,1.105,0.577
00:42:17,447,7.45,0.572,1.105,0.576
00:42:18,448,7.466666667,0.572,1.103,0.577
00:42:19,449,7.483333333,0.571,1.103,0.576
00:42:20,450,7.5,0.571,1.103,0.576
00:42:21,451,7.516666667,0.571,1.104,0.577
00:42:22,452,7.533333333,0.572,1.103,0.576
00:42:23,453,7.55,0.571,1.103,0.577
00:42:24,454,7.566666667,0.571,1.102,0.576
00:42:25,455,7.583333333,0.57,1.103,0.577
00:42:26,456,7.6,0.572,1.103,0.575
00:42:27,457,7.616666667,0.571,1.103,0.577
00:42:28,458,7.633333333,0.571,1.101,0.575
00:42:29,459,7.65,0.57,1.102,0.577
00:42:30,460,7.666666667,0.571,1.102,0.576
00:42:31,461,7.683333333,0.571,1.102,0.576
00:42:32,462,7.7,0.571,1.102,0.575
00:42:33,463,7.716666667,0.571,1.101,0.576
00:42:34,464,7.733333333,0.57,1.101,0.575
00:42:35,465,7.75,0.571,1.102,0.575
00:42:36,466,7.766666667,0.571,1.102,0.575
00:42:37,467,7.783333333,0.571,1.1,0.576
00:42:38,468,7.8,0.57,1.101,0.576
00:42:39,469,7.816666667,0.57,1.1,0.575
00:42:40,470,7.833333333,0.571,1.102,0.575
00:42:41,471,7.85,0.572,1.1,0.575
00:42:42,472,7.866666667,0.571,1.1,0.576
00:42:43,473,7.883333333,0.57,1.099,0.575
00:42:44,474,7.9,0.57,1.101,0.576
00:42:45,475,7.916666667,0.571,1.1,0.574
00:42:46,476,7.933333333,0.571,1.1,0.575
00:42:47,477,7.95,0.57,1.099,0.574
00:42:48,478,7.966666667,0.57,1.099,0.576
00:42:49,479,7.983333333,0.571,1.1,0.574
00:42:50,480,8,0.571,1.1,0.575
00:42:51,481,8.016666667,0.571,1.099,0.574
00:42:52,482,8.033333333,0.57,1.098,0.575
00:42:53,483,8.05,0.57,1.099,0.574
00:42:54,484,8.066666667,0.571,1.099,0.574
00:42:55,485,8.083333333,0.57,1.099,0.574
00:42:56,486,8.1,0.57,1.097,0.574
00:42:57,487,8.116666667,0.569,1.099,0.575
00:42:58,488,8.133333333,0.571,1.098,0.574
00:42:59,489,8.15,0.57,1.098,0.574
00:43:00,490,8.166666667,0.57,1.097,0.574
00:43:01,491,8.183333333,0.569,1.097,0.575
00:43:02,492,8.2,0.57,1.098,0.573
00:43:03,493,8.216666667,0.57,1.098,0.574
00:43:04,494,8.233333333,0.57,1.096,0.573
00:43:05,495,8.25,0.569,1.097,0.574
00:43:06,496,8.266666667,0.57,1.098,0.573
00:43:07,497,8.283333333,0.57,1.097,0.574
00:43:08,498,8.3,0.57,1.096,0.573
00:43:09,499,8.316666667,0.569,1.096,0.574
00:43:10,500,8.333333333,0.57,1.097,0.573
00:43:11,501,8.35,0.57,1.096,0.573
00:43:12,502,8.366666667,0.569,1.096,0.573
00:43:13,503,8.383333333,0.569,1.095,0.574
00:43:14,504,8.4,0.57,1.097,0.573
00:43:15,505,8.416666667,0.57,1.095,0.572
00:43:16,506,8.433333333,0.569,1.095,0.574
00:43:17,507,8.45,0.569,1.095,0.573
00:43:18,508,8.466666667,0.57,1.096,0.573
00:43:19,509,8.483333333,0.57,1.094,0.572
00:43:20,510,8.5,0.568,1.094,0.573
00:43:21,511,8.516666667,0.569,1.095,0.572
00:43:22,512,8.533333333,0.569,1.095,0.573
00:43:23,513,8.55,0.57,1.094,0.572
00:43:24,514,8.566666667,0.568,1.093,0.573
00:43:25,515,8.583333333,0.569,1.094,0.572
00:43:26,516,8.6,0.569,1.094,0.573
00:43:27,517,8.616666667,0.569,1.093,0.572
00:43:28,518,8.633333333,0.568,1.092,0.573
00:43:29,519,8.65,0.569,1.094,0.572
00:43:30,520,8.666666667,0.569,1.092,0.572
00:43:31,521,8.683333333,0.568,1.092,0.573
00:43:32,522,8.7,0.569,1.092,0.572
00:43:33,523,8.716666667,0.569,1.093,0.572
00:43:34,524,8.733333333,0.569,1.09,0.572
00:43:35,525,8.75,0.568,1.092,0.572
00:43:36,526,8.766666667,0.569,1.092,0.571
00:43:37,527,8.783333333,0.569,1.091,0.572
00:43:38,528,8.8,0.568,1.09,0.572
00:43:39,529,8.816666667,0.569,1.091,0.572
00:43:40,530,8.833333333,0.569,1.091,0.571
00:43:41,531,8.85,0.568,1.09,0.572
00:43:42,532,8.866666667,0.568,1.09,0.571
00:43:43,533,8.883333333,0.569,1.09,0.572
00:43:44,534,8.9,0.569,1.09,0.571
00:43:45,535,8.916666667,0.568,1.089,0.572
00:43:46,536,8.933333333,0.569,1.09,0.571
00:43:47,537,8.95,0.569,1.089,0.571
00:43:48,538,8.966666667,0.568,1.089,0.571
00:43:49,539,8.983333333,0.568,1.088,0.571
00:43:50,540,9,0.569,1.09,0.571
00:43:51,541,9.016666667,0.569,1.088,0.571
00:43:52,542,9.033333333,0.567,1.088,0.572
00:43:53,543,9.05,0.569,1.088,0.57
00:43:54,544,9.066666667,0.568,1.088,0.571
00:43:55,545,9.083333333,0.568,1.087,0.57
00:43:56,546,9.1,0.567,1.087,0.571
00:43:57,547,9.116666667,0.569,1.088,0.57
